"Name","Platform","Year_of_Release","Genre","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Prom_Score","Sales",""
"Tom Clancy's Ghost Recon: Jungle Storm","PS2","2004","Shooter","0.57","0.44","0","0.15","1.16","70.0","30.0","6.3","24.0","66.5","0.092383167149821",""
"NASCAR Thunder 2002","PS2","2001","Racing","0.57","0.44","0","0.15","1.16","85.0","7.0","8.5","22.0","85","0.092383167149821",""
"Gauntlet: Dark Legacy","PS2","2001","Action","0.56","0.44","0","0.15","1.15","73.0","5.0","8.3","30.0","78","0.09158676053646",""
"Bad Boys: Miami Takedown","PS2","2004","Shooter","0.56","0.44","0","0.15","1.15","43.0","5.0","3.4","3.0","38.5","0.09158676053646",""
"Tak and the Power of Juju","PS2","2003","Platform","0.56","0.44","0","0.15","1.15","68.0","28.0","9.0","28.0","79","0.09158676053646",""
"Tenchu: Wrath of Heaven","PS2","2003","Action","0.44","0.34","0.25","0.11","1.14","79.0","33.0","8.4","38.0","81.5","0.0907903539231",""
"Shadow of the Colossus","PS2","2005","Action","0.78","0.03","0.2","0.13","1.14","90.0","77.0","9.0","933.0","90","0.0907903539231",""
"Dance Dance Revolution Extreme 2","PS2","2005","Simulation","0.95","0.04","0","0.16","1.14","76.0","27.0","9.0","20.0","83","0.0907903539231",""
"Royal Palace of White Sword and The City of Gentiles","PS2","2005","Role-Playing","0","0.51","0","0.62","1.14","0.0","0.0","0.0","0.0","0","0.0907903539231",""
"Mobile Suit Gundam: Federation vs. Zeon","PS2","2001","Simulation","0.12","0.1","0.88","0.03","1.14","73.0","5.0","8.8","32.0","80.5","0.0907903539231",""
"Supercar Street Challenge","PS2","2001","Racing","0.55","0.43","0","0.14","1.12","57.0","5.0","7.6","9.0","66.5","0.089197540696379",""
"Guitar Hero 5","PS2","2009","Misc","0.28","0.3","0","0.54","1.12","70.0","4.0","2.6","0.0","48","0.089197540696379",""
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)","PS2","2007","Action","0.63","0.37","0","0.11","1.11","0.0","0.0","0.0","0.0","0","0.088401134083018",""
"Guitar Hero Encore: Rocks The 80s","PS2","2007","Misc","0.92","0.04","0","0.15","1.11","69.0","50.0","6.3","30.0","66","0.088401134083018",""
"Rock Band","PS2","2008","Misc","0.71","0.06","0","0.35","1.11","82.0","8.0","6.8","3.0","75","0.088401134083018",""
"NBA Live 2001","PS2","2001","Sports","0.52","0.4","0.04","0.13","1.1","74.0","8.0","0.0","0.0","37","0.087604727469658",""
"SingStar Legends","PS2","2006","Misc","0.12","0.75","0","0.23","1.1","76.0","25.0","0.0","0.0","38","0.087604727469658",""
"SingStar Rocks!","PS2","2006","Misc","0","0.84","0","0.25","1.1","0.0","0.0","0.0","0.0","0","0.087604727469658",""
"Yakuza 2","PS2","2006","Adventure","0.05","0.04","0.84","0.16","1.09","77.0","34.0","8.0","52.0","78.5","0.086808320856297",""
"The Godfather","PS2","2006","Action","0.89","0.03","0.01","0.15","1.09","75.0","56.0","8.3","99.0","79","0.086808320856297",""
"Star Wars: Bounty Hunter","PS2","2002","Shooter","0.53","0.42","0","0.14","1.09","65.0","32.0","8.3","33.0","74","0.086808320856297",""
"NASCAR Thunder 2004","PS2","2003","Racing","0.53","0.41","0","0.14","1.08","88.0","5.0","8.9","77.0","88.5","0.086011914242937",""
"SpongeBob SquarePants: Revenge of the Flying Dutchman","PS2","2002","Platform","0.53","0.41","0","0.14","1.08","0.0","0.0","6.6","40.0","33","0.086011914242937",""
"Fisherman's Bass Club","PS2","2002","Sports","0.53","0.41","0","0.14","1.08","0.0","0.0","0.0","0.0","0","0.086011914242937",""
"Tom Clancy's Ghost Recon 2","PS2","2004","Shooter","0.64","0.34","0","0.1","1.08","58.0","20.0","6.0","9.0","59","0.086011914242937",""
"Call of Duty 3","PS2","2006","Shooter","0.89","0.03","0","0.15","1.07","82.0","4.0","7.4","83.0","78","0.085215507629576",""
"WWE SmackDown vs. Raw 2010","PS2","2009","Fighting","0.53","0.01","0","0.54","1.07","0.0","0.0","7.7","30.0","38.5","0.085215507629576",""
"SoulCalibur III","PS2","2005","Fighting","0.74","0.15","0.13","0.05","1.07","86.0","57.0","8.4","96.0","85","0.085215507629576",""
"Mortal Kombat: Armageddon","PS2","2006","Fighting","0.88","0.04","0","0.14","1.06","75.0","43.0","8.5","84.0","80","0.084419101016216",""
"Freekstyle","PS2","2002","Racing","0.52","0.41","0","0.14","1.06","80.0","25.0","7.3","4.0","76.5","0.084419101016216",""
"NBA Street V3","PS2","2005","Sports","0.52","0.41","0","0.14","1.06","89.0","36.0","8.7","37.0","88","0.084419101016216",""
"Hulk","PS2","2003","Action","0.52","0.41","0","0.14","1.06","70.0","28.0","8.3","22.0","76.5","0.084419101016216",""
"Seek and Destroy","PS2","2002","Racing","0.52","0.4","0","0.14","1.06","63.0","9.0","8.8","0.0","75.5","0.084419101016216",""
"NBA 2K3","PS2","2002","Sports","0.51","0.4","0","0.13","1.05","89.0","20.0","8.0","22.0","84.5","0.083622694402855",""
"MVP Baseball 2003","PS2","2003","Sports","0.51","0.4","0","0.13","1.04","80.0","22.0","8.9","7.0","84.5","0.082826287789495",""
"Dance Dance Revolution SuperNOVA","PS2","2006","Simulation","0.87","0.03","0","0.14","1.04","73.0","25.0","8.7","6.0","80","0.082826287789495",""
"MX vs. ATV Unleashed","PS2","2005","Racing","0.86","0.03","0","0.14","1.03","79.0","30.0","8.4","7.0","81.5","0.082029881176134",""
"NCAA March Madness 2004","PS2","2003","Sports","0.5","0.39","0","0.13","1.03","82.0","6.0","8.8","2.0","85","0.082029881176134",""
"Harry Potter and the Prisoner of Azkaban","PS2","2004","Action","0.5","0.39","0","0.13","1.02","70.0","29.0","8.7","29.0","78.5","0.081233474562774",""
"Ford Racing 2","PS2","2003","Racing","0.49","0.38","0","0.13","1","50.0","5.0","8.0","8.0","65","0.079640661336053",""
"Dead or Alive 2","PS2","2000","Fighting","0.3","0.24","0.38","0.08","1","0.0","0.0","0.0","0.0","0","0.079640661336053",""
"Jissen Pachi-Slot Hisshouhou: Hokuto no Ken","PS2","2004","Misc","0","0","1","0","1","0.0","0.0","0.0","0.0","0","0.079640661336053",""
"Dynasty Warriors 3: Xtreme Legends","PS2","2002","Action","0.13","0.1","0.74","0.03","1","72.0","6.0","9.3","54.0","82.5","0.079640661336053",""
"The Bouncer","PS2","2000","Action","0.3","0.23","0.38","0.08","0.99","66.0","20.0","8.0","35.0","73","0.078844254722692",""
"Suikoden III","PS2","2002","Role-Playing","0.29","0.23","0.38","0.08","0.98","86.0","23.0","7.7","3.0","81.5","0.078047848109331",""
"Madden NFL 10","PS2","2009","Sports","0.88","0","0","0.1","0.98","0.0","0.0","7.2","6.0","36","0.078047848109331",""
"NHL 2004","PS2","2003","Sports","0.47","0.37","0","0.12","0.97","85.0","9.0","7.6","53.0","80.5","0.077251441495971",""
"Grand Theft Auto: Vice City Stories","PS2","2007","Action","0.78","0.03","0.03","0.13","0.97","75.0","37.0","7.9","67.0","77","0.077251441495971",""
"Dark Cloud 2","PS2","2002","Role-Playing","0.38","0.25","0.26","0.07","0.96","87.0","40.0","9.0","74.0","88.5","0.07645503488261",""
"NHL 2001","PS2","2000","Sports","0.47","0.37","0","0.12","0.96","85.0","22.0","8.0","9.0","82.5","0.07645503488261",""
"Shinobi","PS2","2002","Platform","0.36","0.28","0.22","0.09","0.96","70.0","33.0","7.9","43.0","74.5","0.07645503488261",""
"Wheel of Fortune","PS2","2003","Misc","0.47","0.36","0","0.12","0.95","0.0","0.0","0.0","0.0","0","0.07565862826925",""
"World Championship Poker","PS2","2004","Misc","0.8","0.03","0","0.13","0.95","60.0","8.0","7.7","0.0","68.5","0.07565862826925",""
"Tom Clancy's Splinter Cell: Chaos Theory","PS2","2005","Action","0.36","0.45","0","0.14","0.95","87.0","29.0","8.6","53.0","86.5","0.07565862826925",""
"Kessen","PS2","2000","Strategy","0.27","0.21","0.41","0.07","0.95","75.0","20.0","8.4","2.0","79.5","0.07565862826925",""
"Killzone","PS2","2004","Shooter","0.79","0.03","0","0.13","0.94","70.0","67.0","7.4","254.0","72","0.074862221655889",""
"Colin McRae Rally 04","PS2","2003","Racing","0.01","0.71","0.01","0.21","0.94","0.0","0.0","0.0","0.0","0","0.074862221655889",""
"Castlevania: Lament of Innocence","PS2","2003","Action","0.46","0.36","0","0.12","0.94","79.0","45.0","8.4","74.0","81.5","0.074862221655889",""
"Destroy All Humans!","PS2","2005","Shooter","0.78","0.03","0","0.13","0.94","0.0","0.0","0.0","0.0","0","0.074862221655889",""
"Bully","PS2","2006","Action","0.75","0.03","0.04","0.12","0.94","87.0","69.0","9.0","293.0","88.5","0.074862221655889",""
"Hot Shots Golf Fore!","PS2","2003","Sports","0.46","0.36","0","0.12","0.94","0.0","0.0","0.0","0.0","0","0.074862221655889",""
"MLB 06: The Show","PS2","2006","Sports","0.78","0.03","0","0.13","0.94","83.0","30.0","8.9","30.0","86","0.074862221655889",""
"NHL 2003","PS2","2002","Sports","0.46","0.36","0","0.12","0.93","79.0","20.0","6.8","8.0","73.5","0.074065815042529",""
"MLB 07: The Show","PS2","2007","Sports","0.77","0.03","0","0.13","0.93","83.0","25.0","8.6","9.0","84.5","0.074065815042529",""
"Teenage Mutant Ninja Turtles","PS2","2003","Action","0.45","0.35","0","0.12","0.92","59.0","29.0","8.7","30.0","73","0.073269408429168",""
"Top Gun: Combat Zones","PS2","2001","Simulation","0.45","0.35","0","0.12","0.92","63.0","7.0","3.3","9.0","48","0.073269408429168",""
"Starsky & Hutch","PS2","2003","Racing","0.45","0.35","0","0.12","0.92","0.0","0.0","0.0","0.0","0","0.073269408429168",""
"Street Hoops","PS2","2002","Sports","0.45","0.35","0","0.12","0.91","0.0","0.0","0.0","0.0","0","0.072473001815808",""
"Knockout Kings 2002","PS2","2002","Sports","0.45","0.35","0","0.12","0.91","76.0","23.0","8.0","2.0","78","0.072473001815808",""
"Tokyo Xtreme Racer 3","PS2","2003","Racing","0.35","0.27","0.21","0.09","0.91","63.0","5.0","8.9","23.0","76","0.072473001815808",""
"Tiger Woods PGA Tour 2002","PS2","2002","Sports","0.44","0.35","0","0.12","0.9","80.0","23.0","7.6","5.0","78","0.071676595202447",""
"MLB 2005","PS2","2004","Sports","0.44","0.35","0","0.12","0.9","78.0","36.0","7.6","9.0","77","0.071676595202447",""
"Burnout Revenge","PS2","2005","Racing","0.75","0.03","0","0.12","0.9","90.0","52.0","8.8","4.0","89","0.071676595202447",""
"Hot Shots Tennis","PS2","2006","Sports","0.17","0.13","0.55","0.05","0.9","70.0","44.0","8.0","8.0","75","0.071676595202447",""
"Spider-Man 3","PS2","2007","Platform","0.74","0.03","0.01","0.12","0.9","50.0","4.0","6.5","28.0","57.5","0.071676595202447",""
"Harry Potter: Quidditch World Cup","PS2","2003","Sports","0.44","0.34","0","0.11","0.9","68.0","20.0","6.6","27.0","67","0.071676595202447",""
"Blitz: The League","PS2","2005","Sports","0.74","0.03","0","0.12","0.89","76.0","25.0","8.0","20.0","78","0.070880188589087",""
"Tiger Woods PGA Tour 06","PS2","2005","Sports","0.74","0.03","0","0.12","0.89","83.0","29.0","6.2","6.0","72.5","0.070880188589087",""
"NFL 2K2","PS2","2001","Sports","0.44","0.34","0","0.11","0.89","85.0","6.0","7.5","6.0","80","0.070880188589087",""
"SingStar Anthems","PS2","2006","Misc","0","0.68","0","0.2","0.89","0.0","0.0","0.0","0.0","0","0.070880188589087",""
"NBA 2K6","PS2","2005","Action","0.43","0.34","0","0.11","0.88","84.0","23.0","8.3","3.0","83.5","0.070083781975726",""
"Buzz! The Mega Quiz","PS2","2007","Misc","0.32","0.06","0","0.5","0.88","0.0","0.0","0.0","0.0","0","0.070083781975726",""
"ESPN NHL 2K5","PS2","2004","Sports","0.43","0.33","0","0.11","0.88","86.0","25.0","8.0","8.0","83","0.070083781975726",""
"Kingdom Hearts Re: Chain of Memories","PS2","2008","Role-Playing","0.73","0.03","0","0.12","0.87","68.0","20.0","7.2","5.0","70","0.069287375362366",""
"Tony Hawk's Project 8","PS2","2006","Sports","0.72","0.03","0","0.12","0.87","69.0","7.0","7.3","9.0","71","0.069287375362366",""
"Fight Night Round 2","PS2","2005","Fighting","0.72","0.03","0","0.12","0.87","88.0","37.0","9.0","37.0","89","0.069287375362366",""
"Triple Play 2002","PS2","2002","Sports","0.43","0.33","0","0.11","0.87","65.0","7.0","0.0","0.0","32.5","0.069287375362366",""
"Warriors Orochi","PS2","2007","Action","0.11","0.09","0.64","0.03","0.87","55.0","4.0","8.2","6.0","68.5","0.069287375362366",""
"SingStar '90s","PS2","2007","Misc","0.1","0.59","0","0.18","0.87","73.0","29.0","0.0","0.0","36.5","0.069287375362366",""
"Rocky","PS2","2002","Fighting","0.42","0.33","0","0.11","0.86","74.0","4.0","8.4","0.0","79","0.068490968749005",""
"Dynasty Warriors 4: Xtreme Legends","PS2","2003","Action","0.17","0.13","0.51","0.04","0.86","72.0","5.0","9.0","39.0","81","0.068490968749005",""
"Ratatouille","PS2","2007","Action","0.31","0","0","0.53","0.85","65.0","9.0","8.0","0.0","72.5","0.067694562135645",""
"Burnout 2: Point of Impact","PS2","2002","Racing","0.42","0.32","0","0.11","0.85","86.0","30.0","8.2","48.0","84","0.067694562135645",""
"Street Fighter EX3","PS2","2000","Fighting","0.32","0.25","0.2","0.08","0.85","64.0","7.0","7.9","30.0","71.5","0.067694562135645",""
"ATV Quad Power Racing 2","PS2","2003","Racing","0.41","0.32","0","0.11","0.84","68.0","9.0","0.0","0.0","34","0.066898155522284",""
"Big Mutha Truckers","PS2","2002","Racing","0.41","0.32","0","0.11","0.84","62.0","5.0","5.3","20.0","57.5","0.066898155522284",""
"Rogue Galaxy","PS2","2005","Role-Playing","0.24","0.16","0.39","0.05","0.84","83.0","59.0","8.4","89.0","83.5","0.066898155522284",""
"ESPN College Hoops 2K5","PS2","2004","Sports","0.41","0.32","0","0.11","0.84","86.0","4.0","8.0","0.0","83","0.066898155522284",""
"Ben 10: Protector of Earth","PS2","2007","Action","0.09","0","0","0.74","0.84","0.0","0.0","7.6","4.0","38","0.066898155522284",""
"Dynasty Warriors 2","PS2","2000","Action","0.24","0.19","0.34","0.06","0.83","75.0","7.0","8.8","24.0","81.5","0.066101748908924",""
"FIFA Soccer World Championship","PS2","2000","Sports","0.27","0.21","0.28","0.07","0.83","0.0","0.0","0.0","0.0","0","0.066101748908924",""
"Sly 3: Honor Among Thieves","PS2","2005","Platform","0.69","0.03","0","0.11","0.83","83.0","59.0","8.8","30.0","85.5","0.066101748908924",""
"MLB SlugFest 20-03","PS2","2002","Sports","0.41","0.32","0","0.11","0.83","77.0","25.0","8.2","6.0","79.5","0.066101748908924",""
"Marvel: Ultimate Alliance","PS2","2006","Role-Playing","0.69","0.03","0","0.11","0.82","80.0","29.0","8.2","33.0","81","0.065305342295563",""
"Rocket Power: Beach Bandits","PS2","2002","Platform","0.4","0.31","0","0.1","0.82","0.0","0.0","6.6","3.0","33","0.065305342295563",""
"Shin Megami Tensei: Persona 4","PS2","2008","Role-Playing","0.34","0.04","0.36","0.08","0.82","90.0","47.0","8.9","634.0","89.5","0.065305342295563",""
"Ready 2 Rumble Boxing: Round 2","PS2","2000","Fighting","0.4","0.31","0","0.1","0.81","75.0","20.0","0.0","0.0","37.5","0.064508935682203",""
"Tom Clancy's Rainbow Six 3","PS2","2004","Shooter","0.4","0.31","0","0.1","0.81","70.0","34.0","8.2","7.0","76","0.064508935682203",""
"Final Fantasy XI: Wings of the Goddess","PS2","2007","Role-Playing","0.35","0.27","0.09","0.09","0.81","0.0","0.0","0.0","0.0","0","0.064508935682203",""
"The Sims 2","PS2","2005","Simulation","0.67","0.03","0","0.11","0.81","75.0","30.0","4.4","66.0","59.5","0.064508935682203",""
"Yakuza","PS2","2005","Action","0.03","0.02","0.74","0.01","0.8","75.0","58.0","8.2","73.0","78.5","0.063712529068842",""
"Hitman: Contracts","PS2","2004","Shooter","0.39","0.31","0","0.1","0.8","80.0","39.0","8.3","43.0","81.5","0.063712529068842",""
"Tales of Destiny 2","PS2","2002","Role-Playing","0","0","0.8","0","0.8","0.0","0.0","0.0","0.0","0","0.063712529068842",""
"Dragon Ball Z: Budokai Tenkaichi 2","PS2","2006","Fighting","0.66","0.02","0","0.11","0.79","73.0","30.0","8.6","60.0","79.5","0.062916122455482",""
"Guitar Hero: Aerosmith","PS2","2008","Misc","0.61","0","0","0.18","0.79","70.0","0.0","6.3","5.0","66.5","0.062916122455482",""
"Dance Dance Revolution SuperNOVA 2","PS2","2007","Simulation","0.64","0.03","0.02","0.1","0.79","70.0","0.0","0.0","0.0","35","0.062916122455482",""
"Armored Core 2","PS2","2000","Simulation","0.28","0.22","0.23","0.07","0.79","78.0","23.0","8.4","9.0","81","0.062916122455482",""
"NCAA Football 08","PS2","2007","Sports","0.65","0.03","0","0.11","0.79","83.0","6.0","8.3","23.0","83","0.062916122455482",""
"Buzz! The Hollywood Quiz","PS2","2007","Misc","0.17","0","0","0.61","0.78","0.0","0.0","0.0","0.0","0","0.062119715842121",""
"NBA 2K7","PS2","2006","Sports","0.65","0.02","0","0.11","0.78","80.0","2.0","8.4","8.0","82","0.062119715842121",""
"Marvel Nemesis: Rise of the Imperfects","PS2","2005","Fighting","0.64","0.02","0","0.1","0.77","53.0","30.0","6.3","46.0","58","0.06132330922876",""
"Conflict: Desert Storm II - Back to Bagdhad","PS2","2003","Shooter","0.38","0.29","0","0.1","0.77","0.0","0.0","0.0","0.0","0","0.06132330922876",""
"Maximo: Ghosts to Glory","PS2","2001","Platform","0.38","0.29","0","0.1","0.77","84.0","33.0","8.7","6.0","85.5","0.06132330922876",""
"All-Star Baseball 2003","PS2","2002","Sports","0.38","0.29","0","0.1","0.77","80.0","5.0","8.4","7.0","82","0.06132330922876",""
"Unlimited Saga","PS2","2002","Role-Playing","0.1","0.08","0.56","0.03","0.77","45.0","26.0","3.0","29.0","37.5","0.06132330922876",""
"Sonic Unleashed","PS2","2008","Platform","0.37","0.04","0","0.36","0.76","66.0","5.0","6.7","49.0","66.5","0.0605269026154",""
"Cabela's Deer Hunt: 2004 Season","PS2","2003","Sports","0.37","0.29","0","0.1","0.76","0.0","0.0","9.0","40.0","45","0.0605269026154",""
"Mercenaries: Playground of Destruction","PS2","2005","Action","0.64","0.02","0","0.1","0.76","0.0","0.0","0.0","0.0","0","0.0605269026154",""
"MTV Celebrity Deathmatch","PS2","2003","Fighting","0.37","0.29","0","0.1","0.76","0.0","0.0","0.0","0.0","0","0.0605269026154",""
"Taiko no Tatsujin: Tatakon de Dodon ga Don","PS2","2002","Misc","0","0","0.76","0","0.76","0.0","0.0","0.0","0.0","0","0.0605269026154",""
"Syphon Filter: The Omega Strain","PS2","2004","Shooter","0.37","0.29","0","0.1","0.76","65.0","47.0","6.9","30.0","67","0.0605269026154",""
"FIFA Soccer 11","PS2","2010","Sports","0.11","0.29","0","0.36","0.76","0.0","0.0","6.6","7.0","33","0.0605269026154",""
"Marvel vs. Capcom 2: New Age of Heroes","PS2","2002","Fighting","0.31","0.24","0.13","0.08","0.76","0.0","0.0","0.0","0.0","0","0.0605269026154",""
"Legends of Wrestling","PS2","2001","Fighting","0.37","0.29","0","0.1","0.76","0.0","0.0","0.0","0.0","0","0.0605269026154",""
"True Crime: New York City","PS2","2005","Action","0.57","0.02","0.07","0.09","0.76","0.0","0.0","0.0","0.0","0","0.0605269026154",""
"Wall-E","PS2","2008","Platform","0.21","0","0","0.54","0.75","67.0","8.0","8.4","9.0","75.5","0.059730496002039",""
"Shark Tale","PS2","2004","Action","0.37","0.29","0","0.1","0.75","69.0","30.0","6.5","6.0","67","0.059730496002039",""
"Zone of the Enders","PS2","2001","Shooter","0.3","0.24","0.13","0.08","0.75","78.0","20.0","7.4","49.0","76","0.059730496002039",""
"Capcom vs. SNK 2: Mark of the Millennium 2001","PS2","2001","Fighting","0.22","0.17","0.3","0.06","0.75","80.0","22.0","7.9","27.0","79.5","0.059730496002039",""
"MVP 06 NCAA Baseball","PS2","2006","Sports","0.62","0.02","0","0.1","0.75","76.0","27.0","9.0","8.0","83","0.059730496002039",""
"Jampack Summer 2001","PS2","2001","Misc","0.36","0.28","0","0.1","0.74","0.0","0.0","0.0","0.0","0","0.058934089388679",""
"Burnout","PS2","2001","Racing","0.36","0.28","0","0.1","0.74","79.0","25.0","7.7","33.0","78","0.058934089388679",""
"Tiger Woods PGA Tour 2001","PS2","2001","Sports","0.36","0.28","0","0.09","0.74","74.0","9.0","0.0","0.0","37","0.058934089388679",""
"Katamari Damacy","PS2","2004","Puzzle","0.47","0.02","0.17","0.08","0.73","86.0","55.0","9.0","86.0","88","0.058137682775318",""
"Shaun Palmer's Pro Snowboarder","PS2","2001","Sports","0.36","0.28","0","0.09","0.73","64.0","7.0","8.7","3.0","75.5","0.058137682775318",""
"Ultimate Spider-Man","PS2","2005","Action","0.6","0.02","0","0.1","0.72","74.0","52.0","7.9","54.0","76.5","0.057341276161958",""
