"Name","Platform","Year_of_Release","Genre","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Prom_Score","Sales",""
"Help Wanted: 50 Wacky Jobs (jp sales)","Wii","2008","Simulation","NA","NA","10","NA","10","NA","NA","NA","NA","NA","0.0016310020876827",""
"Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron","Wii","2008","Racing","NA","NA","10","NA","10","NA","NA","NA","NA","NA","0.0016310020876827",""
"Super Smash Bros. for Wii U and 3DS","WiiU","2014","Fighting","2600","1080","810","380","4870","NA","NA","NA","NA","NA","0.79429801670146",""
"The Legend of Zelda: The Wind Waker","WiiU","2013","Action","920","600","140","140","1790","NA","NA","NA","NA","NA","0.2919493736952",""
"Mario & Sonic at the Sochi 2014 Olympic Winter Games","WiiU","2013","Sports","370","220","130","60","780","NA","NA","NA","NA","NA","0.12721816283925",""
"Monster Hunter Tri","WiiU","2012","Role-Playing","240","190","220","40","690","NA","NA","NA","NA","NA","0.1125391440501",""
"Minecraft","WiiU","2016","Misc","280","170","180","40","680","NA","NA","NA","NA","NA","0.11090814196242",""
"Disney Infinity 2.0: Marvel Super Heroes","WiiU","2014","Action","370","220","NA","60","650","NA","NA","NA","NA","NA","0.10601513569937",""
"Sonic & All-Stars Racing Transformed","WiiU","2012","Racing","190","260","20","40","510","NA","NA","NA","NA","NA","0.083181106471816",""
"Disney Infinity 3.0","WiiU","2015","Action","210","210","NA","40","460","NA","NA","NA","NA","NA","0.075026096033403",""
"Lego Batman 3: Beyond Gotham","WiiU","2014","Action","210","210","NA","40","450","NA","NA","70","20","NA","0.07339509394572",""
"Dragon Quest X","WiiU","2013","Role-Playing","NA","NA","410","NA","410","NA","NA","NA","NA","NA","0.06687108559499",""
"Batman: Arkham City","WiiU","2012","Action","160","180","NA","30","360","NA","NA","NA","NA","NA","0.058716075156576",""
"Mario & Sonic at the Rio 2016 Olympic Games","WiiU","2016","Action","70","140","110","20","340","NA","NA","NA","NA","NA","0.055454070981211",""
"Need for Speed: Most Wanted","WiiU","2013","Racing","130","120","NA","20","270","NA","NA","NA","NA","NA","0.044037056367432",""
"Mass Effect 3","WiiU","2012","Role-Playing","140","110","NA","20","270","NA","NA","NA","NA","NA","0.044037056367432",""
"Shin Megami Tensei x Fire Emblem","WiiU","2015","Role-Playing","120","50","60","20","250","NA","NA","NA","NA","NA","0.040775052192067",""
"Game & Wario","WiiU","2013","Misc","50","60","120","10","230","NA","NA","NA","NA","NA","0.037513048016701",""
"LEGO The Hobbit","WiiU","2014","Action","90","110","NA","20","220","NA","NA","78","NA","NA","0.035882045929019",""
"Taiko no Tatsujin: Wii U Version!","WiiU","2013","Misc","NA","NA","190","NA","190","NA","NA","NA","NA","NA","0.030989039665971",""
"Tekken Tag Tournament 2","WiiU","2012","Fighting","90","70","10","10","180","NA","NA","NA","NA","NA","0.029358037578288",""
"Ninja Gaiden 3","WiiU","2012","Action","140","30","NA","20","180","NA","NA","NA","NA","NA","0.029358037578288",""
"Skylanders Imaginators","WiiU","2016","Platform","90","80","NA","20","180","76","4","NA","NA","NA","0.029358037578288",""
"Transformers: Prime","WiiU","2012","Action","90","30","NA","10","130","NA","NA","NA","NA","NA","0.021203027139875",""
"WipeOut 3 The Game","WiiU","2012","Action","110","NA","NA","10","130","NA","NA","NA","NA","NA","0.021203027139875",""
"James Bond 007: Legends","WiiU","2012","Shooter","60","50","NA","10","120","NA","NA","NA","NA","NA","0.019572025052192",""
"Taiko Drum Master: Tokumori!","WiiU","2014","Misc","NA","NA","110","NA","110","NA","NA","NA","NA","NA","0.017941022964509",""
"The Walking Dead: Survival Instinct","WiiU","2013","Shooter","80","30","NA","10","110","NA","NA","46","49","NA","0.017941022964509",""
"Deus Ex: Human Revolution","WiiU","2013","Shooter","50","50","NA","10","110","NA","NA","NA","NA","NA","0.017941022964509",""
"Angry Birds Star Wars","WiiU","2013","Strategy","50","40","NA","10","100","NA","NA","68","7","NA","0.016310020876827",""
"The Voice","WiiU","2014","Action","80","NA","NA","10","100","NA","NA","NA","NA","NA","0.016310020876827",""
"Just Dance 2017","WiiU","2016","Misc","30","60","NA","10","90","NA","NA","NA","NA","NA","0.014679018789144",""
"The Amazing Spider-Man (Console Version)","WiiU","2013","Action","50","30","NA","10","90","NA","NA","NA","NA","NA","0.014679018789144",""
"Just Dance Wii U","WiiU","2014","Misc","NA","NA","90","NA","90","NA","NA","NA","NA","NA","0.014679018789144",""
"Just Dance: Disney Party 2","WiiU","2015","Action","60","10","NA","10","80","NA","NA","NA","NA","NA","0.013048016701461",""
"Tank! Tank! Tank!","WiiU","2012","Action","20","10","50","NA","70","NA","NA","NA","NA","NA","0.011417014613779",""
"Pac-Man and the Ghostly Adventures 2","WiiU","2014","Adventure","40","20","NA","10","70","NA","NA","70","9","NA","0.011417014613779",""
"Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!","WiiU","2015","Misc","NA","NA","60","NA","60","NA","NA","NA","NA","NA","0.009786012526096",""
"Transformer: Rise of the Dark Spark","WiiU","2014","Action","40","10","NA","10","60","NA","NA","NA","NA","NA","0.009786012526096",""
"The Amazing Spider-Man 2 (2014)","WiiU","2014","Action","30","20","NA","NA","60","NA","NA","NA","NA","NA","0.009786012526096",""
"Adventure Time: Finn & Jake Investigations","WiiU","2015","Action","30","20","NA","NA","50","NA","NA","NA","NA","NA","0.0081550104384134",""
"Legend of Kay","WiiU","2015","Action","30","20","NA","NA","50","NA","NA","NA","NA","NA","0.0081550104384134",""
"SpongeBob SquarePants: Plankton's Robotic Revenge","WiiU","2013","Shooter","NA","50","NA","NA","50","NA","NA","62","8","NA","0.0081550104384134",""
"Adventure Time: Explore the Dungeon Because I Don't Know!","WiiU","2013","Action","20","10","NA","NA","40","NA","NA","NA","NA","NA","0.0065240083507307",""
"Penguins of Madagascar","WiiU","2014","Action","10","20","NA","NA","30","NA","NA","52","6","NA","0.004893006263048",""
"YoKai Watch Dance: Just Dance Special Version","WiiU","2015","Misc","NA","NA","30","NA","30","NA","NA","NA","NA","NA","0.004893006263048",""
"Trine 2","WiiU","2012","Platform","NA","30","NA","NA","30","NA","NA","NA","NA","NA","0.004893006263048",""
"Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi","WiiU","2014","Misc","NA","NA","30","NA","30","NA","NA","NA","NA","NA","0.004893006263048",""
"Terraria","WiiU","2016","Action","NA","30","NA","NA","30","NA","NA","69","7","NA","0.004893006263048",""
"The Croods: Prehistoric Party!","WiiU","2013","Misc","10","10","NA","NA","30","NA","NA","NA","NA","NA","0.004893006263048",""
"Turbo: Super Stunt Squad","WiiU","2013","Sports","NA","20","NA","NA","20","NA","NA","39","8","NA","0.0032620041753653",""
"Disney Planes Fire & Rescue","WiiU","2014","Action","10","10","NA","NA","20","NA","NA","NA","NA","NA","0.0032620041753653",""
"Monster High 13 Wishes","WiiU","2013","Action","20","NA","NA","NA","20","NA","NA","55","8","NA","0.0032620041753653",""
"Kamen Rider: Battride War II","WiiU","2014","Action","NA","NA","20","NA","20","NA","NA","NA","NA","NA","0.0032620041753653",""
"Cabela's Big Game Hunter: Pro Hunts","WiiU","2014","Shooter","20","NA","NA","NA","20","NA","NA","NA","NA","NA","0.0032620041753653",""
"Puyo Puyo Tetris","WiiU","2014","Puzzle","NA","NA","20","NA","20","NA","NA","NA","NA","NA","0.0032620041753653",""
"Romance of the Three Kingdoms XII","WiiU","2012","Strategy","NA","NA","20","NA","20","NA","NA","NA","NA","NA","0.0032620041753653",""
"The Book of Unwritten Tales 2","WiiU","2016","Adventure","NA","10","NA","NA","10","NA","NA","NA","NA","NA","0.0016310020876827",""
"Barbie and Her Sisters Puppy Rescue","WiiU","2015","Action","NA","10","NA","NA","10","NA","NA","28","NA","NA","0.0016310020876827",""
"Dragon Quest X: All in One Package","WiiU","2015","Role-Playing","NA","NA","10","NA","10","NA","NA","NA","NA","NA","0.0016310020876827",""
"Final Fantasy","WS","2000","Role-Playing","NA","NA","510","NA","510","NA","NA","NA","NA","NA","0.083181106471816",""
"Digimon Adventure: Anode Tamer","WS","1999","Role-Playing","NA","NA","280","NA","280","NA","NA","NA","NA","NA","0.045668058455115",""
"Final Fantasy II","WS","2001","Role-Playing","NA","NA","250","NA","250","NA","NA","NA","NA","NA","0.040775052192067",""
"Chocobo no Fushigi Dungeon for WonderSwan","WS","1999","Role-Playing","NA","NA","180","NA","180","NA","NA","NA","NA","NA","0.029358037578288",""
"Super Robot Taisen Compact 2 Dai-1-Bu","WS","2000","Strategy","NA","NA","170","NA","170","NA","NA","NA","NA","NA","0.027727035490605",""
"SD Gundam G Generation: Gather Beat 2","WS","2001","Strategy","NA","NA","30","NA","30","NA","NA","NA","NA","NA","0.004893006263048",""
"Minecraft","X360","2013","Misc","5700","2650","20","810","9180","NA","NA","NA","NA","NA","1.4972599164927",""
"Call of Duty: Advanced Warfare","X360","2014","Shooter","2770","1110","NA","400","4290","NA","NA","49","220","NA","0.69969989561587",""
"FIFA 12","X360","2011","Sports","840","2780","20","530","4180","NA","NA","NA","NA","NA","0.68175887265136",""
"FIFA 15","X360","2014","Sports","790","1920","NA","210","2920","NA","NA","42","85","NA","0.47625260960334",""
"Ghostbusters: The Video Game (DS Version)","X360","2009","Action","1040","1220","30","270","2560","NA","NA","NA","NA","NA","0.41753653444676",""
"Tom Clancy's Splinter Cell: Conviction","X360","2010","Action","1200","620","40","190","2060","NA","NA","NA","NA","NA","0.33598643006263",""
"Madden NFL 15","X360","2014","Sports","1770","60","NA","220","2050","NA","NA","55","29","NA","0.33435542797495",""
"PGR4 - Project Gotham Racing 4","X360","2007","Racing","480","1280","20","250","2040","NA","NA","NA","NA","NA","0.33272442588727",""
"Destiny","X360","2014","Shooter","1310","430","NA","180","1920","NA","NA","47","504","NA","0.31315240083507",""
"Tomb Raider (2013)","X360","2013","Action","860","840","10","170","1890","NA","NA","NA","NA","NA","0.30825939457203",""
"Call of Duty: Black Ops 3","X360","2015","Shooter","1140","400","NA","160","1710","NA","NA","NA","NA","NA","0.27890135699374",""
"NBA 2K15","X360","2014","Sports","1350","110","NA","170","1630","NA","NA","30","40","NA","0.26585334029228",""
"FIFA 16","X360","2015","Sports","570","880","NA","120","1570","NA","NA","29","45","NA","0.25606732776618",""
"Watch Dogs","X360","2014","Action","720","410","10","110","1250","NA","NA","50","332","NA","0.20387526096033",""
"Disney Infinity 2.0: Marvel Super Heroes","X360","2014","Action","640","340","NA","100","1080","NA","NA","NA","NA","NA","0.17614822546973",""
"Marvel vs. Capcom 3: Fate of Two Worlds","X360","2011","Fighting","790","180","30","70","1070","NA","NA","NA","NA","NA","0.17451722338205",""
"Red Dead Redemption: Undead Nightmare","X360","2010","Action","570","380","20","100","1070","NA","NA","76","8","NA","0.17451722338205",""
"PES 2009: Pro Evolution Soccer","X360","2008","Sports","130","760","30","90","1000","NA","NA","NA","NA","NA","0.16310020876827",""
"Winning Eleven: Pro Evolution Soccer 2007 (All Region sales)","X360","2006","Sports","80","900","20","NA","1000","NA","NA","NA","NA","NA","0.16310020876827",""
"Madden NFL 16","X360","2015","Sports","850","20","NA","100","970","NA","NA","50","2","NA","0.15820720250522",""
"NBA 2K16","X360","2015","Sports","790","50","NA","100","940","NA","NA","32","24","NA","0.15331419624217",""
"Rocksmith 2014","X360","2013","Misc","690","160","NA","90","940","NA","NA","NA","NA","NA","0.15331419624217",""
"Far Cry 4","X360","2014","Shooter","450","370","NA","80","900","NA","NA","70","9","NA","0.14679018789144",""
"Skylanders: Trap Team","X360","2014","Action","540","270","NA","80","900","NA","NA","NA","NA","NA","0.14679018789144",""
"The Biggest Loser: Ultimate Workout","X360","2010","Sports","730","100","NA","60","890","68","NA","NA","NA","NA","0.14515918580376",""
"Lego Batman 3: Beyond Gotham","X360","2014","Action","480","330","NA","80","890","NA","NA","68","4","NA","0.14515918580376",""
"Minecraft: Story Mode","X360","2015","Adventure","480","330","NA","80","880","NA","NA","NA","NA","NA","0.14352818371608",""
"LEGO Jurassic World","X360","2015","Action","470","320","NA","80","870","NA","NA","70","4","NA","0.14189718162839",""
"Forza Horizon 2","X360","2014","Racing","350","370","NA","60","780","NA","NA","50","6","NA","0.12721816283925",""
"Avatar: The Game","X360","2009","Action","340","350","NA","80","770","NA","NA","NA","NA","NA","0.12558716075157",""
"Banjo-Kazooie: Nuts & Bolts","X360","2008","Platform","320","350","NA","80","760","NA","NA","NA","NA","NA","0.12395615866388",""
"Sonic & SEGA All-Stars Racing with Banjo-Kazooie","X360","2010","Racing","370","320","NA","70","760","NA","NA","NA","NA","NA","0.12395615866388",""
"Toy Story 3: The Video Game","X360","2010","Action","410","270","NA","70","760","NA","NA","NA","NA","NA","0.12395615866388",""
"Lost Planet 2","X360","2010","Shooter","380","230","80","60","760","NA","NA","NA","NA","NA","0.12395615866388",""
"Kane & Lynch: Dead Men","X360","2007","Shooter","360","310","10","80","760","NA","NA","NA","NA","NA","0.12395615866388",""
"The Amazing Spider-Man (Console Version)","X360","2012","Action","430","240","NA","60","730","NA","NA","NA","NA","NA","0.11906315240084",""
"The Walking Dead: Season One","X360","2012","Adventure","550","130","NA","50","730","NA","NA","NA","NA","NA","0.11906315240084",""
"X-Men Origins: Wolverine - Uncaged Edition","X360","2009","Action","420","210","NA","60","690","NA","NA","NA","NA","NA","0.1125391440501",""
"Shrek the Third","X360","2007","Action","540","90","NA","60","680","NA","NA","NA","NA","NA","0.11090814196242",""
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)","X360","2009","Shooter","340","230","NA","60","630","NA","NA","NA","NA","NA","0.10275313152401",""
"Just Dance 2015","X360","2014","Misc","420","130","NA","60","600","NA","NA","83","6","NA","0.09786012526096",""
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)","X360","2007","Action","510","40","NA","50","600","NA","NA","NA","NA","NA","0.09786012526096",""
"PGR3 - Project Gotham Racing 3","X360","2005","Racing","490","30","30","50","600","NA","NA","NA","NA","NA","0.09786012526096",""
"Beijing 2008","X360","2008","Sports","150","380","NA","70","590","NA","NA","NA","NA","NA","0.096229123173278",""
"Sonic & All-Stars Racing Transformed","X360","2012","Racing","200","330","NA","50","580","NA","NA","NA","NA","NA","0.094598121085595",""
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)","X360","2010","Shooter","380","150","NA","50","580","NA","NA","NA","NA","NA","0.094598121085595",""
"London 2012: The Official Video Game of the Olympic Games","X360","2012","Sports","70","440","NA","70","580","NA","NA","NA","NA","NA","0.094598121085595",""
"LEGO Dimensions","X360","2015","Action","260","230","NA","40","530","NA","NA","60","8","NA","0.086443110647182",""
"Dragon Age: Inquisition","X360","2014","Role-Playing","360","120","NA","50","530","NA","NA","50","235","NA","0.086443110647182",""
"Kane & Lynch 2: Dog Days","X360","2010","Shooter","200","220","10","50","490","NA","NA","NA","NA","NA","0.079919102296451",""
"Middle-Earth: Shadow of Mordor","X360","2014","Action","280","160","NA","40","490","NA","NA","46","77","NA","0.079919102296451",""
"Cars 2","X360","2011","Racing","280","150","NA","50","480","NA","NA","NA","NA","NA","0.078288100208768",""
"Major League Baseball 2K13","X360","2013","Sports","440","NA","NA","40","480","NA","NA","NA","NA","NA","0.078288100208768",""
"Dragon Age Origins: Awakening","X360","2010","Role-Playing","330","100","NA","40","470","NA","NA","NA","NA","NA","0.076657098121086",""
"The Evil Within","X360","2014","Action","250","160","10","40","460","NA","NA","76","72","NA","0.075026096033403",""
"Vin Diesel: Wheelman","X360","2009","Racing","240","170","NA","50","450","NA","NA","NA","NA","NA","0.07339509394572",""
"NHL 15","X360","2014","Sports","350","50","NA","50","450","NA","NA","28","47","NA","0.07339509394572",""
"Command & Conquer: Red Alert 3","X360","2008","Strategy","180","230","NA","50","450","NA","NA","NA","NA","NA","0.07339509394572",""
"TNA iMPACT!","X360","2008","Fighting","260","150","NA","40","450","NA","NA","NA","NA","NA","0.07339509394572",""
"Brunswick Pro Bowling","X360","2010","Sports","380","40","NA","30","440","44","4","NA","NA","NA","0.071764091858038",""
"Fable","X360","2014","Role-Playing","250","150","10","40","440","NA","NA","NA","NA","NA","0.071764091858038",""
"Need for Speed: Shift 2 Unleashed","X360","2011","Racing","180","210","NA","40","430","NA","NA","NA","NA","NA","0.070133089770355",""
"WWE 2K16","X360","2015","Sports","270","120","NA","40","430","NA","NA","54","25","NA","0.070133089770355",""
"Command & Conquer 3: Tiberium Wars","X360","2007","Strategy","350","40","NA","30","420","NA","NA","NA","NA","NA","0.068502087682672",""
"Skylanders: SuperChargers","X360","2015","Action","250","130","NA","40","420","NA","NA","54","5","NA","0.068502087682672",""
"Just Dance Kids 2","X360","2011","Misc","290","80","NA","30","400","NA","NA","NA","NA","NA","0.065240083507307",""
"Mass Effect Trilogy","X360","2012","Action","280","90","NA","30","400","NA","NA","74","30","NA","0.065240083507307",""
"Rapala Pro Bass Fishing 2010","X360","2010","Sports","320","50","NA","30","400","NA","NA","NA","NA","NA","0.065240083507307",""
"Disney Infinity 3.0","X360","2015","Action","210","150","NA","30","390","NA","NA","NA","NA","NA","0.063609081419624",""
"Wolfenstein: The New Order","X360","2014","Shooter","180","170","NA","30","380","NA","NA","74","98","NA","0.061978079331942",""
"FIFA 17","X360","2016","Sports","70","280","NA","30","380","NA","NA","7","23","NA","0.061978079331942",""
"Farming Simulator 2015","X360","2015","Simulation","220","110","NA","30","350","NA","NA","NA","NA","NA","0.057085073068894",""
"Kinectimals: Now with Bears!","X360","2011","Misc","270","60","NA","30","350","NA","NA","NA","NA","NA","0.057085073068894",""
"Destiny: The Taken King","X360","2015","Shooter","240","80","NA","30","350","NA","NA","44","59","NA","0.057085073068894",""
"UEFA Euro 2008 Austria-Switzerland","X360","2008","Sports","80","230","NA","30","340","NA","NA","NA","NA","NA","0.055454070981211",""
"NCAA Basketball 10","X360","2009","Sports","300","NA","NA","20","320","75","22","NA","NA","NA","0.052192066805846",""
"Minute to Win It","X360","2011","Misc","300","NA","NA","20","320","NA","NA","NA","NA","NA","0.052192066805846",""
"Just Dance 2016","X360","2015","Misc","230","50","NA","30","320","NA","NA","60","5","NA","0.052192066805846",""
"Carnival Games: Monkey See, Monkey Do!","X360","2011","Misc","140","150","NA","30","320","NA","NA","NA","NA","NA","0.052192066805846",""
